A	id	title	url	lang	sourcelang	createdat	publishedat	rssfeedid	source	referenceid	referencekey	keywordlist	locationlist	publicationdate	label
2635.0	"ZO5BLPUVVC"	"Livestock agent meets with FAO international expert"	"https://alwatannews.net/article/933746/Bahrain/%25D9%2588%25D9%2583%25D9%258A%25D9%2584-%25D8%25A7%25D9%2584%25D8%25AB%25D8%25B1%25D9%2588%25D8%25A9-%25D8%25A7%25D9%2584%25D8%25AD%25D9%258A%25D9%2588%25D8%25A7%25D9%2586%25D9%258A%25D8%25A9-%25D9%258A%25D8%25AC%25D8%25AA%25D9%2585%25D8%25B9-%25D9%2585%25D8%25B9-%25D8%25A7%25D9%2584%25D8%25AE%25D8%25A8%25D9%258A%25D8%25B1-%25D8%25A7%25D9%2584%25D8%25AF%25D9%2588%25D9%2584%25D9%258A-%25D9%2584%25D9%2585%25D9%2586%25D8%25B8%25D9%2585%25D8%25A9-%25D8%25A7%25D9%2584%25D9%2581%25D8%25A7%25D9%2588"	"EN"	"AR"	"2021-05-13 19:13:53"	"2021-04-02 05:00:00+00:00"	"14d714a4c43c"	"alwatannews.net"					1.6173468E9	"relevant"
2636.0	"T2RNH6FQ6X"	"PH’s hog sector recovery from ASF not happening ‘til 2023 onwards"	"https://mb.com.ph/2021/05/13/phs-hog-sector-recovery-from-asf-not-happening-til-2023-onwards/"	"EN"	""	"2021-05-13 19:40:43"	"2021-05-13 00:30:00+00:00"	"d579579c36"	"mb.com.ph"					1.620873E9	"relevant"
2637.0	"DQ1OL3ZWK9"	"Negros Oriental still ASF-free"	"https://www.pna.gov.ph/articles/1139965"	"EN"	""	"2021-05-13 19:40:43"	"2021-05-12 04:45:00+00:00"	"d579579c36"	"www.pna.gov.ph"					1.6208019E9	"relevant"
2638.0	"XVVAG4BESS"	"DTI says outdoor dining allowed under MECQ"	"https://www.canadianinquirer.net/2021/04/12/dti-says-outdoor-dining-allowed-under-mecq/"	"EN"	""	"2021-05-13 19:40:43"	"2021-04-12 05:00:00+00:00"	"d579579c36"	"www.canadianinquirer.net"					1.6182108E9	"relevant"
2639.0	"5OYZD3IJ9A"	"Chronic wasting disease found in Montgomery County deer"	"https://www.wdbj7.com/2021/05/13/chronic-wasting-disease-found-in-montgomery-county-deer/"	"EN"	""	"2021-05-13 19:43:32"	"2021-05-12 23:33:00+00:00"	"7b34ef8790"	"www.wdbj7.com"					1.62086958E9	"relevant"
2640.0	"4CZ8DC9OA6"	"Bacterial disease on the rise in Aussie state"	"http://www.xinhuanet.com/english/asiapacific/2021-05/13/c_139943050.htm"	"EN"	""	"2021-05-13 20:10:43"	"2021-05-13 04:06:42+00:00"	"e0a6a790e1"	"www.xinhuanet.com"					1.620886002E9	"relevant"
2641.0	"TWO5YGKPUQ"	"Guinea, Uganda to collaborate in animal science"	"http://www.china.org.cn/world/Off_the_Wire/2021-05/14/content_77495541.htm"	"EN"	""	"2021-05-13 20:19:37"	"2021-05-13 15:25:50+00:00"	"e14d59d4d4"	"www.china.org.cn"					1.62092675E9	"relevant"
2642.0	"2FE06J1AUG"	"AFP: Coronavirus kills at least 3.33 million people worldwide"	"https://www.rfi.fr/cn/%25E5%259B%25BD%25E9%2599%2585/20210513-%25E6%25B3%2595%25E6%2596%25B0%25E7%25A4%25BE-%25E5%2586%25A0%25E7%258A%25B6%25E7%2597%2585%25E6%25AF%2592%25E8%2587%25B3%25E5%25B0%2591%25E9%2580%25A0%25E6%2588%2590%25E5%2585%25A8%25E7%2590%2583333%25E4%25B8%2587%25E4%25BA%25BA%25E6%25AD%25BB%25E4%25BA%25A1"	"EN"	"ZH-CN"	"2021-05-13 22:31:44"	"2021-05-13 17:28:43+00:00"	"09f4739a58bf"	"www.rfi.fr"					1.620926923E9	"relevant"
2643.0	"HCRF29KR7K"	"Hong Kong Government News Network - Three more confirmed cases of new pneumonia"	"https://www.news.gov.hk/chi/2021/05/20210513/20210513_151707_093.html"	"EN"	"KO"	"2021-05-13 20:31:44"	"2021-05-13 13:11:15+00:00"	"09f4739a58bf"	"www.news.gov.hk"					1.620918675E9	"relevant"
2644.0	"SCL3A6QSCP"	"More than 160.36 million cases of new coronary pneumonia have been diagnosed worldwide, with more than 3.33 million people sick"	"https://udn.com/news/story/120944/5455974"	"EN"	"KO"	"2021-05-13 20:31:44"	"2021-05-13 11:05:06+00:00"	"09f4739a58bf"	"udn.com"					1.620911106E9	"relevant"
2645.0	"1L8XX6Q5KN"	"New crown pneumonia | restart the economy to bring inflation New crown inflation or continue until next year"	"https://www.hk01.com/%25E5%258D%25B3%25E6%2599%2582%25E5%259C%258B%25E9%259A%259B/624713/%25E6%2596%25B0%25E5%2586%25A0%25E8%2582%25BA%25E7%2582%258E-%25E9%2587%258D%25E5%2595%259F%25E7%25B6%2593%25E6%25BF%259F%25E5%25B8%25B6%25E4%25BE%2586%25E9%2580%259A%25E8%2584%25B9-%25E6%2596%25B0%25E5%2586%25A0%25E9%2580%259A%25E8%2584%25B9-%25E6%2588%2596%25E6%258C%2581%25E7%25BA%258C%25E8%2587%25B3%25E6%2598%258E%25E5%25B9%25B4"	"EN"	"ZH-TW"	"2021-05-13 22:31:44"	"2021-05-13 11:30:00+00:00"	"09f4739a58bf"	"www.hk01.com"					1.6209054E9	"relevant"
2646.0	"FSQBWU94WT"	"New Coronary Virus Infection Response Coordination Centre Enquiry Hotline Statistics (13 May 08:00-16:00)"	"https://www.gov.mo/zh-hans/news/339800/"	"EN"	"ZH-CN"	"2021-05-13 20:31:44"	"2021-05-13 07:30:00+00:00"	"09f4739a58bf"	"www.gov.mo"					1.6208982E9	"relevant"
2647.0	"DI00T8H0T6"	"Three new cases of pneumonia were added to Hong Kong and one was a local infection"	"https://www.thinkhk.com/article/2021-05/13/48977.html"	"EN"	"KO"	"2021-05-13 20:31:44"	"2021-05-13 07:25:44+00:00"	"09f4739a58bf"	"www.thinkhk.com"					1.620897944E9	"relevant"
2648.0	"S48Z0Q1SIP"	"Viruses and epidemics: the island-laboratory\", Saturday, May 15 on ARTE"	"https://www.coulisses-tv.fr/index.php/documentaires/item/17723-%25C2%25AB-virus-et-%25C3%25A9pid%25C3%25A9mies-l%25E2%2580%2599%25C3%25AEle-laboratoire-%25C2%25BB%2C-samedi-15-mai-sur-arte"	"EN"	"FR"	"2021-05-13 20:52:33"	"2021-05-13 07:15:23+00:00"	"0395390f17f7"	"www.coulisses-tv.fr"					1.620897323E9	"relevant"
2649.0	"FJ9R4YL3WU"	"How African Swine Fever Enters Farms"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-comment-la-peste-porcine-africaine-entre-dans-les-elevages-1%2C0%2C882726797.html"	"EN"	"FR"	"2021-05-13 20:52:33"	"2021-04-30 05:00:00+00:00"	"0395390f17f7"	"www.lafranceagricole.fr"					1.619766E9	"relevant"
2650.0	"5UE9XEZP3Y"	"More than 1,000 cases of African swine fever in Germany"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-plus-de-1000cas-de-peste-porcine-africaine-en-allemagne-1%2C0%2C880724199.html"	"EN"	"FR"	"2021-05-13 20:52:33"	"2021-04-29 05:00:00+00:00"	"0395390f17f7"	"www.lafranceagricole.fr"					1.6196796E9	"relevant"
2651.0	"NGOA51HRGZ"	"Heilongjiang Province spring major animal diseases concentrated compulsory immunization work successfully completed - Northeast Network Heilongjiang - Northeast Network"	"https://heilongjiang.dbw.cn/system/2021/05/13/058644382.shtml"	"EN"	"ZH-CN"	"2021-05-13 22:03:05"	"2021-05-13 07:56:00+00:00"	"6f2d1c133e18"	"heilongjiang.dbw.cn"					1.62089976E9	"relevant"
2652.0	"OP137ZNLMB"	"France, Germany and South Africa explosion of highly pathogenic avian influenza port stop imports of poultry products"	"https://hk.on.cc/hk/bkn/cnt/news/20210513/bkn-20210513163727789-0513_00822_001.html"	"EN"	"KO"	"2021-05-13 22:03:05"	"2021-05-13 06:47:39+00:00"	"6f2d1c133e18"	"hk.on.cc"					1.620895659E9	"relevant"
2653.0	"W5AS73SMGP"	"India mutated virus caused the spread of overseas outbreaks, even the flowering plague can be a pioneer in the fight against the epidemic? --Information Express -- China Economic News Network"	"http://www.cet.com.cn/xwsd/2850124.shtml"	"EN"	"ZH-CN"	"2021-05-13 22:03:05"	"2021-05-12 23:26:10+00:00"	"6f2d1c133e18"	"www.cet.com.cn"					1.62086917E9	"relevant"
2654.0	"EV09ARCQC0"	"Hong Kong has suspended imports of poultry meat and poultry products from parts of France, Germany and South Africa"	"https://china.huanqiu.com/article/436hgMeEGlt"	"EN"	"ZH-CN"	"2021-05-13 22:03:05"	"2021-05-12 16:51:00+00:00"	"6f2d1c133e18"	"china.huanqiu.com"					1.62084546E9	"relevant"
2655.0	"LJS9GWEUHE"	"Rabid Fox Confirmed in Spartanburg; Two Pets Exposed"	"https://scdhec.gov/news-releases/rabid-fox-confirmed-spartanburg-two-pets-exposed"	"EN"	""	"2021-05-13 22:11:48"	"2021-05-13 17:25:28+00:00"	"fcab9a346e"	"scdhec.gov"					1.620933928E9	"relevant"
2656.0	"PCFCCDQ0IB"	"Ebola Virus Cases Reach 23 in Guinea, Africa Through Early 2021"	"https://www.contagionlive.com/view/ebola-virus-cases-23-guniea-africa-early-2021"	"EN"	""	"2021-05-13 22:11:48"	"2021-04-08 05:00:00+00:00"	"fcab9a346e"	"www.contagionlive.com"					1.6178652E9	"relevant"
2657.0	"1KIPFQSK78"	"Nuclear-Derived Techniques Help Farmers Combat Cattle Disease Outbreaks in Asia"	"https://www.iaea.org/newscenter/news/nuclear-derived-techniques-help-farmers-combat-cattle-disease-outbreaks-in-asia"	"EN"	""	"2021-05-14 00:28:37"	"2021-05-11 07:00:00+00:00"	"9022272ef7"	"www.iaea.org"					1.6207164E9	"relevant"
2658.0	"3WOTJT0YTF"	"Mosquitos are coming and so are larvicide crews in Windsor-Essex"	"https://www.cbc.ca/news/canada/windsor/windsor-essex-west-nile-update-1.6024854"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-13 16:29:48+00:00"	"a1b2c3d4e5"	"www.cbc.ca"					1.620930588E9	"relevant"
2659.0	"KE5ZKAXWMI"	"High-density microarray patch could help vaccinate for dengue in a single click"	"https://www.news-medical.net/news/20210513/High-density-microarray-patch-could-help-vaccinate-for-dengue-in-a-single-click.aspx"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-13 13:49:00+00:00"	"a1b2c3d4e5"	"www.news-medical.net"					1.62092094E9	"relevant"
2660.0	"K29WLOA40E"	"What you can do to avoid mosquitos"	"https://www.walb.com/2021/05/12/what-you-can-do-avoid-mosquitos/"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-12 20:46:00+00:00"	"a1b2c3d4e5"	"www.walb.com"					1.62085956E9	"relevant"
2661.0	"YVS3HI00LV"	"Jab-free dengue immunity could be just a click away"	"https://www.eurekalert.org/pub_releases/2021-05/uoq-jdi051221.php"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-12 20:30:00+00:00"	"a1b2c3d4e5"	"www.eurekalert.org"					1.6208586E9	"relevant"
2662.0	"SG13JB89BS"	"As summer approaches, watch out for West Nile virus, Kern Public Health warns"	"https://kernvalleysun.com/stories/595344575-as-summer-approaches-watch-out-for-west-nile-virus-kern-public-health-warns"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-12 16:26:06+00:00"	"a1b2c3d4e5"	"kernvalleysun.com"					1.620843966E9	"relevant"
2663.0	"61LEEO1TC6"	"Grand Prairie mosquito sample positive for West Nile, spraying to take place"	"https://www.dallasnews.com/news/2021/05/12/grand-prairie-mosquito-sample-positive-for-west-nile-spraying-to-take-place/"	"EN"	""	"2021-05-13 22:51:57"	"2021-05-11 20:41:15+00:00"	"a1b2c3d4e5"	"www.dallasnews.com"					1.620772875E9	"relevant"
2664.0	"3MOTO94LVD"	"Man arrested in Orem in suspected cockfighting operation"	"https://www.sltrib.com/news/2021/05/13/man-arrested-orem/"	"EN"	""	"2021-05-14 01:16:50"	"2021-05-13 23:00:56+00:00"	"8915bc5fe349"	"www.sltrib.com"					1.620946856E9	"relevant"
2665.0	"XHFQAV1BZV"	"Religious, political gathering behind India’s Covid resurgence, says WHO"	"https://www.freepressjournal.in/india/religious-political-gathering-behind-indias-covid-resurgence-says-who"	"EN"	""	"2021-05-13 23:16:50"	"2021-05-13 18:40:00+00:00"	"8915bc5fe349"	"www.freepressjournal.in"					1.6209384E9	"relevant"
2666.0	"JTJX6TFTDX"	"world... With one click -"	"https://www.noonpresse.com/%25D9%2581%25D9%258A-%25D8%25B8%25D8%25B1%25D9%2581-24-%25D8%25B3%25D8%25A7%25D8%25B9%25D8%25A9-%25D8%25A7%25D9%2584%25D9%2585%25D8%25BA%25D8%25B1%25D8%25A8-%25D9%258A%25D8%25B3%25D8%25AC%25D9%2584-314-%25D8%25A5%25D8%25B5%25D8%25A7%25D8%25A8%25D8%25A9-%25D9%2585%25D8%25A4%25D9%2583%25D8%25AF%25D8%25A9-%25D8%25A8/"	"EN"	"AR"	"2021-05-13 23:20:03"	"2021-05-08 14:21:00+00:00"	"1b3557f5b5e5"	"www.noonpresse.com"					1.62049086E9	"relevant"
2667.0	"9C67P2YFHL"	"world... With one click -"	"https://www.noonpresse.com/%25D8%25A7%25D9%2584%25D8%25B5%25D8%25AD%25D8%25A7%25D9%2581%25D9%258A-%25D8%25B3%25D9%2584%25D9%258A%25D9%2585%25D8%25A7%25D9%2586-%25D8%25A7%25D9%2584%25D8%25B1%25D9%258A%25D8%25B3%25D9%2588%25D9%2586%25D9%258A-%25D9%258A%25D8%25B5%25D8%25B1-%25D8%25B9%25D9%2584%25D9%2589-%25D9%2585%25D9%2588%25D8%25A7%25D8%25B5%25D9%2584/"	"EN"	"AR"	"2021-05-13 23:20:03"	"2021-05-07 18:00:00+00:00"	"1b3557f5b5e5"	"www.noonpresse.com"					1.6204176E9	"relevant"
2668.0	"Z9FMYEI7RB"	"Dairy company recalls cheese brand over concern of possible Listeria contamination"	"https://www.surreynowleader.com/news/dairy-company-recalls-cheese-brand-over-concern-of-possible-listeria-contamination/"	"EN"	""	"2021-05-13 23:23:54"	"2021-05-13 13:30:00+00:00"	"ebdb88e6332f"	"www.surreynowleader.com"					1.6209198E9	"relevant"
2669.0	"052ZWNFSCO"	"Madagascar: Rift Valley Fever Epidemic Hits Zebus Livestock"	"https://fr.news.yahoo.com/madagascar-%25C3%25A9pid%25C3%25A9mie-fi%25C3%25A8vre-vall%25C3%25A9e-rift-054950236.html"	"EN"	"FR"	"2021-05-14 01:33:29"	"2021-04-11 07:00:00+00:00"	"ddb8252935b5"	"fr.news.yahoo.com"					1.6181244E9	"relevant"
2670.0	"HT2FIRO6M7"	"Swine fever, Sardinian salami factories to the EU: \"We still, Belgium and Germany favourites"	"https://www.sardiniapost.it/economia/peste-suina-i-salumifici-sardi-allue-noi-fermi-belgio-e-germania-favoriti/"	"EN"	"IT"	"2021-05-13 23:35:32"	"2021-05-13 13:08:45+00:00"	"f6bd8c98cc"	"www.sardiniapost.it"					1.620918525E9	"relevant"
2671.0	"VTKXBV8181"	"Official visit to the Gers: Jean Castex will be accompanied by Agriculture Minister Julien Denormandie"	"https://www.ladepeche.fr/2021/05/13/visite-officielle-dans-le-gers-jean-castex-sera-accompagne-du-ministre-de-lagriculture-julien-denormandie-9543390.php"	"EN"	"FR"	"2021-05-13 23:49:29"	"2021-05-13 14:08:00+00:00"	"63b50225672c"	"www.ladepeche.fr"					1.62092208E9	"relevant"
2672.0	"47NWWC7IIH"	"Bird flu: reactions of the poultry industry after the announcement of a 90 million euro aid plan"	"https://france3-regions.francetvinfo.fr/occitanie/gers/auch/grippe-aviaire-reactions-de-la-filiere-avicole-apres-l-annonce-d-un-plan-d-aide-de-90-millions-d-euros-2088679.html"	"EN"	"FR"	"2021-05-13 23:49:29"	"2021-05-13 04:01:11+00:00"	"63b50225672c"	"france3-regions.francetvinfo.fr"					1.620885671E9	"relevant"
2673.0	"3MH1OZUYDC"	"Bird flu still leads to slaughter"	"https://www.lafranceagricole.fr/actualites/elevage/volailles-la-grippe-aviaire-plombe-toujours-les-abattages-1%2C0%2C1162713699.html"	"EN"	"FR"	"2021-05-14 01:49:29"	"2021-05-11 08:32:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.62072192E9	"relevant"
2674.0	"NY022TLZYG"	"Two unions propose 'pact' against bird flu"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-deux-syndicats-proposent-un-pacte-contre-la-grippe-aviaire-1%2C0%2C975404285.html"	"EN"	"FR"	"2021-05-13 23:49:29"	"2021-05-03 05:00:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.6200252E9	"relevant"
2675.0	"KNXF0IXT3N"	"Newport vet's pioneering research at Aberystwyth University"	"https://www.westerntelegraph.co.uk/news/19300036.newport-vets-pioneering-research-aberystwyth-university/"	"EN"	""	"2021-05-13 23:55:26"	"2021-05-13 18:29:00+00:00"	"7d4afbc755"	"www.westerntelegraph.co.uk"					1.62093774E9	"relevant"
2676.0	"VMCJ3KIICK"	"Jammu records single-day highest 46 Corona deaths, 11 in 23-45 age group"	"https://www.dailyexcelsior.com/jammu-records-single-day-highest-46-corona-deaths-11-in-23-45-age-group/"	"EN"	""	"2021-05-13 23:56:37"	"2021-05-12 17:25:55+00:00"	"7903d30a98"	"www.dailyexcelsior.com"					1.620847555E9	"relevant"
2677.0	"OO8OBIE7TD"	"Hong Kong suspends import of poultry products from bird flu-affected areas in France, Germany, S. Africa"	"http://www.ecns.cn/news/society/2021-05-14/detail-ihametef9042753.shtml"	"EN"	""	"2021-05-14 04:00:38"	"2021-05-13 23:00:01+00:00"	"8915bc5fe349"	"www.ecns.cn"					1.620954001E9	"relevant"
2678.0	"I9SCY0Y4XE"	"Bird flu still leads to slaughter"	"https://www.lafranceagricole.fr/actualites/elevage/volailles-la-grippe-aviaire-plombe-toujours-les-abattages-1%2C0%2C1162713699.html"	"EN"	"FR"	"2021-05-14 04:03:44"	"2021-05-11 06:32:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.62072192E9	"relevant"
2679.0	"9FEZSSDSQZ"	"Two unions propose 'pact' against bird flu"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-deux-syndicats-proposent-un-pacte-contre-la-grippe-aviaire-1%2C0%2C975404285.html"	"EN"	"FR"	"2021-05-14 04:03:44"	"2021-05-03 05:00:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.6200252E9	"relevant"
2680.0	"IFR0QZU8Q9"	"ASF. There will be new colors and names of the zones of swine fever"	"https://www.agropolska.pl/produkcja-zwierzeca/trzoda-chlewna/asf-beda-nowe-kolory-i-nazwy-stref-wystepowania-pomoru%2C2916.html"	"EN"	"PL"	"2021-05-14 10:05:20"	"2021-04-27 05:00:00+00:00"	"5004fc5c26"	"www.agropolska.pl"					1.6195068E9	"relevant"
2681.0	"CTLB5RN7E5"	"Breeders return to production after ASF outbreak"	"https://www.agropolska.pl/produkcja-zwierzeca/trzoda-chlewna/hodowcy-wracaja-do-produkcji-po-ognisku-asf%2C2898.html"	"EN"	"PL"	"2021-05-14 10:05:20"	"2021-04-18 05:00:00+00:00"	"5004fc5c26"	"www.agropolska.pl"					1.6187292E9	"relevant"
2682.0	"YPYRT535GW"	"Differently endangered: Why the lions are most vulnerable to Covid"	"https://www.indiatoday.in/magazine/up-front/story/20210524-differently-endangered-why-the-lions-are-most-vulnerable-to-covid-1802488-2021-05-14"	"EN"	""	"2021-05-14 10:14:39"	"2021-05-14 04:51:40+00:00"	"ae68d3d05a"	"www.indiatoday.in"					1.6209751E9	"relevant"
2683.0	"PT742832S8"	"IAEA supporting Asian countries in diagnosing cattle's lumpy skin disease"	"https://www.devdiscourse.com/article/technology/1572507-iaea-supporting-asian-countries-in-diagnosing-cattles-lumpy-skin-disease"	"EN"	""	"2021-05-14 10:18:16"	"2021-05-14 03:01:54+00:00"	"f15905267c94"	"www.devdiscourse.com"					1.620968514E9	"relevant"
2684.0	"TM87VW4LBX"	"Mystery remains for English E. coli O55 infections; two children died"	"https://www.foodsafetynews.com/2021/05/mystery-remains-for-english-e-coli-o55-infections-two-children-died/"	"EN"	""	"2021-05-14 10:18:16"	"2021-05-14 02:04:23+00:00"	"f15905267c94"	"www.foodsafetynews.com"					1.620965063E9	"relevant"
2685.0	"FZOCKLR8TA"	"Yankees' Coronavirus Outbreak: What to Know"	"https://www.nytimes.com/2021/05/13/sports/baseball/gleyber-torres-yankees-covid.html"	"EN"	""	"2021-05-14 10:18:16"	"2021-05-13 23:44:02+00:00"	"f15905267c94"	"www.nytimes.com"					1.620956642E9	"relevant"
2686.0	"OOC5MXF024"	"Update on new outbreaks of avian influenza..."	"https://www.mesvaccins.net/web/news/17409-le-point-sur-les-nouveaux-foyers-de-grippe-aviaire-hautement-pathogene-a-virus-a-h5-identifies-dans-les-elevages-de-volailles-depuis-le-4-mai-2021"	"EN"	"FR"	"2021-05-14 10:50:00"	"2021-05-14 03:34:00+00:00"	"63b50225672c"	"www.mesvaccins.net"					1.62097044E9	"relevant"
2687.0	"RKH1ODMTNR"	"Two unions propose 'pact' against bird flu"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-deux-syndicats-proposent-un-pacte-contre-la-grippe-aviaire-1%2C0%2C975404285.html"	"EN"	"FR"	"2021-05-14 10:50:00"	"2021-05-03 05:00:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.6200252E9	"relevant"
2688.0	"QS2HBQFMUP"	"Possible cause of livestock deaths in VKO district of 2nd district named"	"https://www.inform.kz/ru/nazvana-vozmozhnaya-prichina-padezha-skota-v-zaysanskom-rayone-vko_a3787745"	"EN"	"RU"	"2021-05-14 11:01:31"	"2021-05-14 01:50:00+00:00"	"855778e1e082"	"www.inform.kz"					1.6209642E9	"relevant"
2689.0	"77AMP3FKNU"	"Lifting the Avian Influenza Prevention Zone"	"https://www.gov.scot/news/lifting-the-avian-influenza-prevention-zone/"	"EN"	""	"2021-05-14 16:00:01"	"2021-05-14 09:23:50+00:00"	"8915bc5fe349"	"www.gov.scot"					1.62099143E9	"relevant"
2690.0	"JVMTZ39TZ9"	"Bird flu still leads to slaughter"	"https://www.lafranceagricole.fr/actualites/elevage/volailles-la-grippe-aviaire-plombe-toujours-les-abattages-1%2C0%2C1162713699.html"	"EN"	"FR"	"2021-05-14 16:06:15"	"2021-05-11 06:32:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.62072192E9	"relevant"
2691.0	"3FIGIGBKRH"	"Two unions propose 'pact' against bird flu"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-deux-syndicats-proposent-un-pacte-contre-la-grippe-aviaire-1%2C0%2C975404285.html"	"EN"	"FR"	"2021-05-14 18:06:15"	"2021-05-03 07:00:00+00:00"	"63b50225672c"	"www.lafranceagricole.fr"					1.6200252E9	"relevant"
2692.0	"3VNKNIM65W"	"LGUs tapped to help keep ASF outbreak under control"	"https://manilastandard.net/index.php/news/national/354501/lgus-tapped-to-help-keep-asf-outbreak-under-control.html"	"EN"	""	"2021-05-14 16:11:05"	"2021-05-14 13:40:00+00:00"	"d4a8d92570"	"manilastandard.net"					1.6210068E9	"relevant"
2693.0	"TWP7J1KRKK"	"ASF as state of calamity aligns LGU, national gov’t programs"	"https://www.pna.gov.ph/articles/1140275"	"EN"	""	"2021-05-14 16:11:05"	"2021-05-14 07:09:00+00:00"	"d4a8d92570"	"www.pna.gov.ph"					1.62098334E9	"relevant"
2694.0	"GVAL5T8IWS"	"Belgium exemplary in the fight against the African Swine Plague"	"https://www.tvlux.be/video/info/la-belgique-exemplaire-dans-la-lutte-contre-la-peste-porcine-africaine_37563.html"	"EN"	"FR"	"2021-05-14 22:00:01"	"2021-05-14 15:00:00+00:00"	"0395390f17f7"	"www.tvlux.be"					1.6210116E9	"relevant"
2695.0	"3UKV073TL6"	"How African Swine Fever Enters Farms"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-comment-la-peste-porcine-africaine-entre-dans-les-elevages-1%2C0%2C882726797.html"	"EN"	"FR"	"2021-05-14 22:00:01"	"2021-04-30 05:00:00+00:00"	"0395390f17f7"	"www.lafranceagricole.fr"					1.619766E9	"relevant"
2696.0	"9X6XSH00DQ"	"More than 1,000 cases of African swine fever in Germany"	"https://www.lafranceagricole.fr/actualites/elevage/sanitaire-plus-de-1000cas-de-peste-porcine-africaine-en-allemagne-1%2C0%2C880724199.html"	"EN"	"FR"	"2021-05-14 22:00:01"	"2021-04-29 05:00:00+00:00"	"0395390f17f7"	"www.lafranceagricole.fr"					1.6196796E9	"relevant"
2697.0	"T73T4KUDEC"	"Man arrested in Orem in suspected cockfighting operation"	"https://sltrib.com/news/2021/05/13/man-arrested-orem/"	"EN"	""	"2021-05-14 22:15:54"	"2021-05-13 21:02:10+00:00"	"10c8057870"	"sltrib.com"					1.62094693E9	"relevant"
2698.0	"PM0SRNWW0P"	"Virus variants are expected, but surveillance should continue to monitor possible changes in clinical patterns, experts say"	"https://www.paho.org/en/news/14-5-2021-virus-variants-are-expected-surveillance-should-continue-monitor-possible-changes"	"EN"	""	"2021-05-14 22:25:43"	"2021-05-14 16:08:12+00:00"	"60b0d73abcf9"	"www.paho.org"					1.621015692E9	"relevant"
2699.0	"5HVAX4KOYE"	"In the Small Slude of Syktyvdin district, quarantine for African swine plague was lifted"	"https://syktyvkar.1istochnik.ru/news/100764"	"EN"	"RU"	"2021-05-14 22:48:42"	"2021-05-14 11:00:00+00:00"	"3c516d61a1"	"syktyvkar.1istochnik.ru"					1.6209972E9	"relevant"
