date,state,facility_type,drug_name,therapeutic_class,units_sold,unit_price_usd,revenue_usd,stockout_flag,injected_event_tags
2023-05-11,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,1,0.21,0.21,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,1,0.17,0.17,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.36,0.0,0,dated_supply_outbreak_response|covid_waves
2023-05-11,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,9.99,0.0,0,dated_supply_outbreak_response|covid_waves
2023-05-11,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,2,0.13,0.26,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,5,0.04,0.2,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,8,0.04,0.32,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,2,0.09,0.18,0,dated_supply_outbreak_response
2023-05-11,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,3,0.11,0.33,0,
2023-05-11,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,11,0.12,1.32,0,medicaid_unwinding_2023
2023-05-11,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,9,0.07,0.63,0,
2023-05-11,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.56,3.56,0,
2023-05-11,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.28,0.0,0,GLP1_shortage|GLP1_procurement_premium
2023-05-11,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,1,20.19,20.19,0,naloxone_otc_switch|OTC_competition_discount
2023-05-12,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,10,0.09,0.9,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,12,0.08,0.96,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,4,0.1,0.4,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,8,0.08,0.64,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,10,0.1,1.0,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,4,0.09,0.36,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,3,0.1,0.3,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,2,0.11,0.22,0,friday_short_day
2023-05-12,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,1,0.12,0.12,0,friday_short_day
2023-05-12,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,3,0.12,0.36,0,friday_short_day|dated_supply_outbreak_response|covid_waves
2023-05-12,Arkansas,local government clinic,Fluticasone nasal spray,allergy,5,0.13,0.65,0,friday_short_day|spring_allergy
2023-05-12,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,10,0.11,1.1,0,friday_short_day|spring_allergy
2023-05-12,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,7,0.17,1.19,0,friday_short_day|dated_supply_outbreak_response|amoxicillin_shortage|shortage_procurement_premium
2023-05-12,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,4,0.24,0.96,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,4,0.22,0.88,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,3,0.21,0.63,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,3,0.17,0.51,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,1,0.36,0.36,0,friday_short_day|dated_supply_outbreak_response|covid_waves
2023-05-12,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,1,10.15,10.15,0,friday_short_day|dated_supply_outbreak_response|covid_waves
2023-05-12,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,6,0.13,0.78,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,12,0.04,0.48,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,11,0.04,0.44,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,3,0.09,0.27,0,friday_short_day|dated_supply_outbreak_response
2023-05-12,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,4,0.11,0.44,0,friday_short_day
2023-05-12,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,8,0.12,0.96,0,friday_short_day|medicaid_unwinding_2023
2023-05-12,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,9,0.07,0.63,0,friday_short_day
2023-05-12,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.57,3.57,0,friday_short_day
2023-05-12,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,2,20.12,40.24,0,friday_short_day|GLP1_shortage|GLP1_procurement_premium
2023-05-12,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,1,20.45,20.45,0,friday_short_day|naloxone_otc_switch|OTC_competition_discount
2023-05-13,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,0,0.09,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,1,0.08,0.08,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,0,0.08,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,1,0.1,0.1,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,0,0.09,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,1,0.1,0.1,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,1,0.11,0.11,0,weekend_closed
2023-05-13,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.12,0.0,0,weekend_closed
2023-05-13,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,0,0.12,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-13,Arkansas,local government clinic,Fluticasone nasal spray,allergy,2,0.13,0.26,0,weekend_closed|spring_allergy
2023-05-13,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,1,0.11,0.11,0,weekend_closed|spring_allergy
2023-05-13,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,1,0.18,0.18,0,weekend_closed|dated_supply_outbreak_response|amoxicillin_shortage|shortage_procurement_premium
2023-05-13,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,0,0.26,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,0,0.22,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,0,0.21,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.35,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-13,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.25,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-13,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,1,0.13,0.13,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,1,0.04,0.04,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,0,0.04,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,0,0.09,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-13,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,1,0.11,0.11,0,weekend_closed
2023-05-13,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,0,0.12,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-13,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,1,0.07,0.07,0,weekend_closed
2023-05-13,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.49,0.0,0,weekend_closed
2023-05-13,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.36,0.0,0,weekend_closed|GLP1_shortage|GLP1_procurement_premium
2023-05-13,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,20.64,0.0,0,weekend_closed|naloxone_otc_switch|OTC_competition_discount
2023-05-14,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,0,0.09,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,0,0.08,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,1,0.08,0.08,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,1,0.09,0.09,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,0,0.1,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,0,0.11,0.0,0,weekend_closed
2023-05-14,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,0,0.12,0.0,0,weekend_closed
2023-05-14,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,0,0.12,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-14,Arkansas,local government clinic,Fluticasone nasal spray,allergy,0,0.13,0.0,0,weekend_closed|spring_allergy
2023-05-14,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,0,0.11,0.0,0,weekend_closed|spring_allergy
2023-05-14,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,0,0.18,0.0,0,weekend_closed|dated_supply_outbreak_response|amoxicillin_shortage|shortage_procurement_premium
2023-05-14,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,1,0.25,0.25,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,0,0.22,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,0,0.21,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,0,0.17,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,0,0.35,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-14,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.39,0.0,0,weekend_closed|dated_supply_outbreak_response|covid_waves
2023-05-14,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,0,0.13,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,0,0.04,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,2,0.04,0.08,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,0,0.09,0.0,0,weekend_closed|dated_supply_outbreak_response
2023-05-14,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,0,0.11,0.0,0,weekend_closed
2023-05-14,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,0,0.12,0.0,0,weekend_closed|medicaid_unwinding_2023
2023-05-14,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,1,0.07,0.07,0,weekend_closed
2023-05-14,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,0,3.6,0.0,0,weekend_closed
2023-05-14,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.56,0.0,0,weekend_closed|GLP1_shortage|GLP1_procurement_premium
2023-05-14,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,0,20.59,0.0,0,weekend_closed|naloxone_otc_switch|OTC_competition_discount
2023-05-15,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,7,0.09,0.63,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,12,0.08,0.96,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,6,0.1,0.6,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,9,0.08,0.72,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Glipizide 5 mg tablet,diabetes,2,0.1,0.2,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Atorvastatin 20 mg tablet,statin,11,0.1,1.1,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Simvastatin 40 mg tablet,statin,4,0.09,0.36,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Levothyroxine 50 mcg tablet,thyroid,8,0.1,0.8,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Omeprazole 20 mg capsule,GI,5,0.11,0.55,0,monday_catchup
2023-05-15,Arkansas,local government clinic,Famotidine 20 mg tablet,GI,4,0.12,0.48,0,monday_catchup
2023-05-15,Arkansas,local government clinic,Albuterol HFA inhaler,respiratory,3,0.12,0.36,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2023-05-15,Arkansas,local government clinic,Fluticasone nasal spray,allergy,7,0.13,0.91,0,monday_catchup|spring_allergy
2023-05-15,Arkansas,local government clinic,Cetirizine 10 mg tablet,allergy,11,0.11,1.21,0,monday_catchup|spring_allergy
2023-05-15,Arkansas,local government clinic,Amoxicillin 500 mg capsule,antibiotic,10,0.18,1.8,0,monday_catchup|dated_supply_outbreak_response|amoxicillin_shortage|shortage_procurement_premium
2023-05-15,Arkansas,local government clinic,Amoxicillin-clavulanate 875/125 mg tablet,antibiotic,7,0.25,1.75,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Azithromycin 250 mg tablet,antibiotic,5,0.22,1.1,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Doxycycline 100 mg capsule,antibiotic,1,0.21,0.21,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Cephalexin 500 mg capsule,antibiotic,3,0.17,0.51,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Oseltamivir 75 mg capsule,antiviral,2,0.36,0.72,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2023-05-15,Arkansas,local government clinic,Nirmatrelvir/ritonavir 300/100 mg pack,COVID antiviral,0,10.33,0.0,0,monday_catchup|dated_supply_outbreak_response|covid_waves
2023-05-15,Arkansas,local government clinic,Prednisone 20 mg tablet,steroid,1,0.13,0.13,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Ibuprofen 200 mg tablet,OTC analgesic,6,0.04,0.24,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Acetaminophen 500 mg tablet,OTC analgesic,9,0.04,0.36,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Naproxen 500 mg tablet,NSAID,4,0.09,0.36,0,monday_catchup|dated_supply_outbreak_response
2023-05-15,Arkansas,local government clinic,Gabapentin 300 mg capsule,neuropathic pain,3,0.11,0.33,0,monday_catchup
2023-05-15,Arkansas,local government clinic,Sertraline 50 mg tablet,SSRI,6,0.12,0.72,0,monday_catchup|medicaid_unwinding_2023
2023-05-15,Arkansas,local government clinic,Hydrochlorothiazide 25 mg tablet,diuretic,8,0.07,0.56,0,monday_catchup
2023-05-15,Arkansas,local government clinic,Insulin glargine 100 units/mL pen,insulin,1,3.52,3.52,0,monday_catchup
2023-05-15,Arkansas,local government clinic,Semaglutide 0.25/0.5 mg pen,GLP-1,0,20.34,0.0,0,monday_catchup|GLP1_shortage|GLP1_procurement_premium
2023-05-15,Arkansas,local government clinic,Naloxone 4 mg nasal spray,opioid antagonist,2,20.7,41.4,0,monday_catchup|naloxone_otc_switch|OTC_competition_discount
2023-05-16,Arkansas,local government clinic,Lisinopril 10 mg tablet,ACE inhibitor,11,0.09,0.99,0,medicaid_unwinding_2023
2023-05-16,Arkansas,local government clinic,Amlodipine 5 mg tablet,antihypertensive,7,0.08,0.56,0,medicaid_unwinding_2023
2023-05-16,Arkansas,local government clinic,Losartan 50 mg tablet,ARB,7,0.1,0.7,0,medicaid_unwinding_2023
2023-05-16,Arkansas,local government clinic,Metformin 500 mg tablet,diabetes,13,0.08,1.04,0,medicaid_unwinding_2023
